timestamp,region_name,service_category,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index
2025-02-21,India-West,compute,814.76,934.3,70.56,0.9853,-1.0,0,59.73143759873618,0.614
2025-02-21,India-South,storage,544.45,646.06,43.82,0.9686,-7.0,0,56.16113744075828,0.614
2025-02-21,India-South,compute,1165.94,1165.94,140.95,0.9945,9.0,0,53.349131121642976,0.614
2025-02-21,India-South,compute,979.09,991.3,82.5,0.9829,-1.0,0,56.58767772511848,0.614
2025-02-21,US-West,compute,1161.48,1324.2,136.33,0.9834,6.0,0,59.09952606635072,0.614
2025-02-21,US-West,storage,859.17,886.02,106.39551536992634,0.9736,9.0,0,62.25908372827806,0.614
2025-02-21,US-East,storage,763.79,783.68,100.0,0.9829,13.0,0,47.0774091627172,0.614
2025-02-22,India-South,storage,589.24,589.24,53.8,0.999,0.0,1,74.69194312796208,0.614
2025-02-22,US-West,compute,1051.57,1309.41,135.92,0.9716,7.0,1,47.42496050552923,0.614
2025-02-22,US-East,storage,609.65,609.65,74.69,0.999,13.0,1,54.028436018957336,0.614
2025-02-22,India-West,storage,365.36,452.63,31.21,0.9791,28.0,1,56.06635071090048,0.614
2025-02-22,US-West,storage,730.31,801.03,83.39,0.971,-4.0,1,48.89415481832543,0.614
2025-02-22,India-South,compute,914.95,1197.01,129.91,0.9942,-14.0,1,48.13586097946286,0.614
2025-02-22,India-West,compute,572.81,572.81,50.19,0.949,-9.0,1,61.31121642969984,0.614
2025-02-22,India-South,compute,842.73,842.73,65.81,0.9727,9.0,1,58.372827804107416,0.614
2025-02-23,US-East,compute,1237.92,1348.6,159.41,0.9635,8.0,1,57.677725118483416,0.615
2025-02-23,India-West,storage,413.01,451.33,34.04748677906615,0.9701,-1.0,1,62.65402843601897,0.615
2025-02-23,US-West,compute,1058.65,1197.74,133.43,0.94,12.0,1,49.68404423380726,0.615
2025-02-23,US-West,storage,640.69,744.22,82.49,0.9697,-5.0,1,56.01895734597157,0.615
2025-02-23,India-South,compute,723.02,729.03,60.97,0.9899,9.0,1,54.0916271721959,0.615
2025-02-23,India-South,storage,520.86,573.34,45.35,0.999,2.0,1,60.55292259083727,0.615
2025-02-23,India-West,compute,609.8866666666667,802.97,61.73,0.9903,6.0,1,51.99052132701422,0.615
2025-02-23,US-East,storage,715.21,785.8,86.96,0.9514,0.0,1,63.28593996840442,0.615
2025-02-24,India-South,compute,925.1,1051.37,74.6,0.94,26.0,0,58.309636650868896,0.615
2025-02-24,US-West,compute,1204.48,1480.2,153.37,0.9635,-9.0,0,57.09320695102685,0.615
2025-02-24,US-East,storage,752.65,752.65,95.21,0.999,0.0,0,66.4296998420221,0.615
2025-02-24,India-South,storage,547.16,558.0,42.21,0.94,8.0,0,62.95418641390206,0.615
2025-02-24,India-West,compute,638.7633333333333,778.32,61.98,0.9826,10.0,0,45.16587677725118,0.615
2025-02-24,US-East,compute,1303.97,1314.56,156.77,0.999,23.0,0,47.12480252764611,0.615
2025-02-24,India-West,storage,361.44,408.86,29.89,0.9475,-2.0,0,52.25908372827803,0.615
2025-02-24,US-West,storage,803.54,846.89,104.06,0.9753,12.0,0,56.5560821484992,0.615
2025-02-25,US-West,storage,674.93,732.25,83.58011242085313,0.9403,10.0,0,52.22748815165876,0.615
2025-02-25,India-South,compute,936.36,1146.62,81.73,0.9671,0.0,0,64.72353870458136,0.615
2025-02-25,US-East,compute,1227.205,1227.205,158.42,0.9802,0.0,0,53.25434439178515,0.615
2025-02-25,India-West,storage,497.68,541.47,41.22,0.9746,-7.0,0,53.60189573459716,0.615
2025-02-25,US-West,compute,1236.475,1318.98,156.84,0.9697,18.0,0,58.9257503949447,0.615
2025-02-25,India-South,storage,557.42,663.7,43.28,0.9782,-8.0,0,61.45339652448658,0.615
2025-02-25,India-West,compute,667.64,754.9,55.94,0.9849,3.0,0,50.36334913112165,0.615
2025-02-25,US-East,storage,590.8,686.41,72.57,0.9904,1.0,0,53.52290679304898,0.615
2025-02-26,India-South,compute,873.15,905.54,68.17,0.9532,-17.0,0,60.94786729857819,0.615
2025-02-26,India-West,storage,513.38,578.14,42.1,0.9823,12.0,0,65.68720379146919,0.615
2025-02-26,India-West,compute,753.12,753.12,61.03,0.9723,-1.0,0,51.67456556082149,0.615
2025-02-26,US-East,storage,860.19,955.88,98.82,0.9649,8.0,0,63.04897314375989,0.615
2025-02-26,India-South,storage,510.13,570.39,42.59,0.9908,0.0,0,62.00631911532385,0.615
2025-02-26,US-West,compute,1268.47,1450.38,165.38,0.9791,5.0,0,53.15955766192733,0.615
2025-02-26,US-East,compute,1139.85,1139.85,156.03,0.9858,1.0,0,51.86413902053711,0.615
2025-02-26,US-West,storage,786.7,876.54,96.19,0.999,-7.0,0,56.35071090047393,0.615
2025-02-27,US-East,storage,960.16,1004.4849999999999,111.56,0.999,8.0,0,59.63665086887835,0.616
2025-02-27,India-South,storage,558.62,630.23,48.62,0.988,14.0,0,59.73143759873618,0.616
2025-02-27,US-East,compute,1270.75,1275.25,146.69,0.9679,9.0,0,67.61453396524486,0.616
2025-02-27,India-West,compute,755.16,896.97,61.96,0.999,11.0,0,51.45339652448658,0.616
2025-02-27,US-West,storage,833.39,883.71,95.26,0.9891,10.0,0,66.44549763033174,0.616
2025-02-27,US-West,compute,1021.62,1060.26,134.56,0.97,-12.0,0,51.484992101105846,0.616
2025-02-27,India-South,compute,1032.24,1195.52,83.18,0.9974,2.0,0,56.22432859399684,0.616
2025-02-27,India-West,storage,490.305,623.78,44.98,0.9759,15.0,0,55.59241706161136,0.616
2025-02-28,India-South,compute,823.87,953.37,64.67,0.9928,21.0,0,45.70300157977883,0.616
2025-02-28,US-West,compute,1036.125,1310.17,142.38,0.9862,5.0,0,59.19431279620852,0.616
2025-02-28,India-West,storage,467.23,506.76,36.85,0.9427,8.0,0,59.06793048973143,0.616
2025-02-28,India-West,compute,723.63,741.08,60.61,0.999,7.0,0,44.81832543443917,0.616
2025-02-28,US-East,storage,844.835,1053.09,98.17,0.968,0.0,0,58.12006319115324,0.616
2025-02-28,India-South,storage,503.2,566.54,40.28,0.9603,-8.0,0,51.121642969984194,0.616
2025-02-28,US-West,storage,864.12,913.39,113.84,0.94,22.0,0,53.38072669826224,0.616
2025-02-28,US-East,compute,1159.79,1415.38,135.64,0.9599,1.0,0,42.35387045813585,0.616
2025-03-01,US-East,storage,729.51,785.02,94.92,0.9558,5.0,1,53.90205371248025,0.616
2025-03-01,India-South,storage,457.14,493.84499999999997,38.35,0.9928,-10.0,1,59.22590837282782,0.616
2025-03-01,US-West,compute,1050.63,1109.9,137.14,0.9885,21.0,1,56.5560821484992,0.616
2025-03-01,US-West,storage,739.47,739.47,89.04,0.9701,5.0,1,67.99368088467615,0.616
2025-03-01,India-South,compute,867.8,1012.13,70.34,0.9686,20.0,1,56.57187993680884,0.616
2025-03-01,US-East,compute,1254.45,1254.45,169.36,0.9645,1.0,1,69.30489731437599,0.616
2025-03-01,India-West,storage,441.41,446.14,35.2,0.999,0.0,1,67.25118483412322,0.616
2025-03-01,India-West,compute,692.1,841.98,54.84,0.999,4.0,1,57.42496050552924,0.616
2025-03-02,US-East,compute,1285.11,1302.2,162.42,0.9736,-9.0,1,61.56398104265402,0.617
2025-03-02,India-West,compute,722.6,722.6,61.46,0.999,-5.0,1,53.39652448657186,0.617
2025-03-02,India-South,compute,720.75,894.55,55.94,0.9867,11.0,1,60.50552922590836,0.617
2025-03-02,US-West,compute,1180.02,1285.76,153.36,0.94,0.0,1,51.95892575039494,0.617
2025-03-02,US-East,storage,886.83,1016.69,104.74,0.9614,-6.0,1,54.91311216429701,0.617
2025-03-02,US-West,storage,675.44,675.44,86.03,0.9691,3.0,1,55.59241706161136,0.617
2025-03-02,India-West,storage,361.15,418.68,28.97,0.986,0.0,1,52.29067930489733,0.617
2025-03-02,India-South,storage,388.51,421.15,30.05,0.956,10.0,1,73.04897314375988,0.617
2025-03-03,India-West,compute,703.31,712.1,56.61,0.9661,11.0,0,52.812006319115326,0.617
2025-03-03,India-South,storage,582.36,713.76,47.65,0.9715,18.0,0,64.96050552922591,0.617
2025-03-03,India-South,compute,781.03,781.03,62.26,0.999,22.0,0,59.16271721958925,0.617
2025-03-03,US-East,compute,1193.96,1459.65,138.36,0.999,16.0,0,50.94786729857819,0.617
2025-03-03,US-East,storage,900.28,1059.6,106.8,0.9786,5.0,0,57.23538704581358,0.617
2025-03-03,India-West,storage,524.25,594.61,41.1,0.982,-6.0,0,49.526066350710906,0.617
2025-03-03,US-West,compute,1026.49,1205.84,121.56,0.9564,0.0,0,58.1042654028436,0.617
2025-03-03,US-West,storage,608.18,653.83,78.4,0.943,1.0,0,45.718799368088455,0.617
2025-03-04,India-West,compute,725.84,731.515,60.57,0.9564,21.0,0,51.61137440758293,0.617
2025-03-04,India-South,compute,940.2,1060.02,76.51,0.988,2.0,0,66.9826224328594,0.617
2025-03-04,US-West,compute,1215.55,1215.55,155.18,0.9492,13.0,0,54.88151658767774,0.617
2025-03-04,US-East,storage,912.72,1086.51,110.79,0.9702,-9.0,0,56.41390205371248,0.617
2025-03-04,India-South,storage,448.09,468.61,34.28,0.9691,-2.0,0,52.06951026856241,0.617
2025-03-04,US-West,storage,725.11,725.11,113.82,0.9959,5.0,0,57.17219589257503,0.617
2025-03-04,India-West,storage,444.48,539.75,37.61,0.9939,5.0,0,58.94154818325434,0.617
2025-03-04,US-East,compute,1180.19,1345.72,167.12,0.999,0.0,0,69.55766192733017,0.617
2025-03-05,India-South,storage,404.27,517.4449999999999,31.93,0.94,19.0,0,46.25592417061611,0.617
2025-03-05,India-South,compute,817.81,876.33,71.64,0.9953,4.0,0,60.45813586097948,0.617
2025-03-05,India-West,compute,750.93,750.93,65.39,0.9847,-8.0,0,59.93680884676144,0.617
2025-03-05,US-East,storage,788.17,830.68,103.66,0.9615,3.0,0,54.67614533965244,0.617
2025-03-05,US-West,compute,1199.7,1309.04,140.7,0.999,13.0,0,56.47709320695102,0.617
2025-03-05,India-West,storage,486.23,486.23,42.01,0.999,-1.0,0,61.0742496050553,0.617
2025-03-05,US-East,compute,1166.42,1231.79,146.46,0.9711,2.0,0,57.33017377567141,0.617
2025-03-05,US-West,storage,689.73,796.39,88.44,0.999,16.0,0,55.98736176935228,0.617
2025-03-06,US-West,compute,1168.67,1339.8,147.96,0.9752,7.0,0,50.11058451816744,0.618
2025-03-06,India-West,storage,490.72,509.03,40.68,0.9797,1.0,0,53.60189573459716,0.618
2025-03-06,India-South,compute,900.37,1073.38,78.98,0.9905,3.0,0,52.3696682464455,0.618
2025-03-06,US-West,storage,823.48,823.48,97.23,0.999,7.0,0,58.988941548183256,0.618
2025-03-06,India-West,compute,777.33,969.18,60.47,0.9738,5.0,0,58.9257503949447,0.618
2025-03-06,US-East,compute,1374.63,1444.59,162.51,0.999,-5.0,0,62.59083728278041,0.618
2025-03-06,India-South,storage,566.28,566.28,48.07,0.9777,-5.0,0,57.804107424960506,0.618
2025-03-06,US-East,storage,807.29,875.69,100.32,0.9404,-9.0,0,56.366508688783576,0.618
2025-03-07,US-East,compute,1362.75,1543.8,169.71,0.9751,-18.0,0,62.18009478672985,0.618
2025-03-07,India-South,storage,624.84,730.23,50.39,0.9755,-3.0,0,60.61611374407583,0.618
2025-03-07,US-West,storage,737.91,855.8,89.95,0.9859,6.0,0,61.10584518167457,0.618
2025-03-07,India-South,compute,703.18,928.1800000000001,55.08,0.9927,0.0,0,55.79778830963666,0.618
2025-03-07,India-West,compute,721.06,816.06,59.18,0.9601,11.0,0,52.16429699842023,0.618
2025-03-07,India-West,storage,392.48,469.3,32.36,0.9505,21.0,0,54.21800947867299,0.618
2025-03-07,US-East,storage,788.55,910.71,99.27,0.9766,15.0,0,54.12322274881517,0.618
2025-03-07,US-West,compute,1104.415,1261.61,142.78,0.999,0.0,0,68.00947867298578,0.618
2025-03-08,US-East,compute,1244.32,1253.42,153.95941594578213,0.999,8.0,1,56.63507109004741,0.618
2025-03-08,US-West,storage,621.08,621.08,82.62,0.9657,11.0,1,45.02369668246445,0.618
2025-03-08,India-West,storage,541.12,618.13,42.17,0.9892,22.0,1,57.03001579778832,0.618
2025-03-08,US-East,storage,761.22,761.22,92.67,0.9969,12.0,1,53.1911532385466,0.618
2025-03-08,India-South,compute,674.01,782.98,55.37,0.999,17.0,1,46.650868878357024,0.618
2025-03-08,US-West,compute,1011.65,1011.65,132.04,0.9771,4.0,1,49.115323854660346,0.618
2025-03-08,India-South,compute,676.15,750.34,54.06,0.9765,10.0,1,54.84992101105844,0.618
2025-03-08,India-South,storage,421.97,421.97,32.99,0.9644,0.0,1,47.23538704581358,0.618
2025-03-09,India-South,storage,503.87,513.82,41.92,0.9621,-3.0,1,64.70774091627173,0.618
2025-03-09,US-West,storage,718.4449999999999,991.57,102.67,0.9834,13.0,1,69.95260663507108,0.618
2025-03-09,US-East,compute,1231.71,1259.61,144.22,0.9433,7.0,1,50.31595576619274,0.618
2025-03-09,US-East,storage,1100.5,1353.71,142.64,0.9948,-2.0,1,58.53080568720378,0.618
2025-03-09,India-West,compute,767.77,821.82,59.89,0.9611,-3.0,1,53.91785150078989,0.618
2025-03-09,US-West,compute,1080.49,1291.11,138.18,0.94,-5.0,1,57.78830963665086,0.618
2025-03-09,India-South,compute,760.54,760.54,66.58,0.94,13.0,1,54.012638230647696,0.618
2025-03-09,India-West,storage,248.79,301.25,19.02,0.999,8.0,1,66.16113744075831,0.618
2025-03-10,India-West,storage,574.94,660.81,46.06,0.953,11.0,0,51.51658767772511,0.619
2025-03-10,US-West,storage,783.18,904.57,92.7,0.9874,5.0,0,65.67140600315957,0.619
2025-03-10,India-South,storage,463.85,481.75,37.51,0.9557,35.0,0,65.79778830963666,0.619
2025-03-10,US-East,storage,790.9,840.08,103.7,0.9948,10.0,0,58.75197472353869,0.619
2025-03-10,India-West,compute,804.14,824.84,68.7,0.9437,11.0,0,73.03317535545024,0.619
2025-03-10,US-West,compute,1234.73,1538.04,142.43,0.9498,0.0,0,58.07266982622433,0.619
2025-03-10,India-South,compute,684.88,811.13,57.5,0.999,16.0,0,55.70300157977884,0.619
2025-03-10,US-East,compute,1266.2,1266.2,156.66662311185976,0.9809,10.0,0,55.92417061611374,0.619
2025-03-11,US-West,storage,927.17,1136.88,120.97,0.9556,-15.0,0,67.33017377567141,0.619
2025-03-11,India-South,storage,431.33,478.56,35.67442726694006,0.999,0.0,0,58.26224328593997,0.619
2025-03-11,US-West,compute,1233.88,1263.28,161.83,0.9745,1.0,0,61.65876777251184,0.619
2025-03-11,India-West,compute,745.56,834.69,61.71,0.9833,0.0,0,59.05213270142181,0.619
2025-03-11,India-South,compute,877.43,971.86,66.72,0.9956,0.0,0,62.22748815165876,0.619
2025-03-11,India-West,storage,533.55,604.04,44.16,0.9916,-6.0,0,63.38072669826225,0.619
2025-03-11,US-East,storage,824.53,824.53,101.46,0.94,1.0,0,64.99210110584518,0.619
2025-03-11,US-East,compute,1350.3,1664.79,173.26,0.9914,-3.0,0,64.67614533965244,0.619
2025-03-12,US-East,compute,1265.35,1276.03,162.84,0.9787,19.0,0,57.29857819905215,0.619
2025-03-12,US-West,compute,1260.39,1328.97,149.02,0.999,0.0,0,49.38388625592417,0.619
2025-03-12,India-South,compute,797.5,936.05,62.38,0.9598,-8.0,0,69.84202211690365,0.619
2025-03-12,India-West,storage,407.22,483.42,35.69,0.9796,4.0,0,53.12796208530807,0.619
2025-03-12,India-South,storage,669.64,758.37,56.84,0.97,-16.0,0,57.72511848341232,0.619
2025-03-12,US-East,storage,870.97,1018.29,99.92,0.9712,0.0,0,47.70932069510268,0.619
2025-03-12,India-West,compute,762.27,952.36,64.24,0.9833,16.0,0,53.96524486571881,0.619
2025-03-12,US-West,storage,813.4,813.4,104.74,0.9908,17.0,0,52.812006319115326,0.619
2025-03-13,India-South,storage,592.73,592.73,47.02,0.9487,7.0,0,58.40442338072669,0.62
2025-03-13,US-West,compute,1226.62,1459.6,161.49,0.9922,22.0,0,60.995260663507096,0.62
2025-03-13,US-East,compute,1220.25,1303.83,146.47,0.9696,-7.0,0,42.21169036334912,0.62
2025-03-13,US-West,storage,632.39,683.88,83.02,0.9985,-3.0,0,63.00157977883097,0.62
2025-03-13,India-West,storage,503.38,567.49,42.71,0.9607,0.0,0,54.88151658767774,0.62
2025-03-13,US-East,storage,857.29,857.29,103.82,0.9931,3.0,0,48.97314375987361,0.62
2025-03-13,India-South,compute,902.85,972.17,75.47,0.94,21.0,0,45.67140600315957,0.62
2025-03-13,India-West,compute,857.16,892.99,71.89,0.999,4.0,0,51.62717219589258,0.62
2025-03-14,US-West,compute,1201.51,1201.51,151.4,0.999,6.0,0,65.3870458135861,0.62
2025-03-14,US-East,compute,1259.09,1259.09,155.5,0.9735,1.0,0,48.81516587677725,0.62
2025-03-14,US-East,storage,811.91,894.7,100.78,0.9573,-5.0,0,56.68246445497631,0.62
2025-03-14,India-West,compute,841.25,978.8,67.49,0.9933,14.0,0,63.11216429699842,0.62
2025-03-14,US-West,storage,641.85,641.85,94.41,0.9838,23.0,0,57.23538704581358,0.62
2025-03-14,India-South,storage,505.42,628.97,41.69,0.9872,1.0,0,60.96366508688784,0.62
2025-03-14,India-South,compute,755.73,934.05,59.6,0.9924,13.0,0,46.4296998420221,0.62
2025-03-14,India-West,storage,479.92,546.36,38.87,0.967,16.0,0,60.489731437598735,0.62
2025-03-15,US-West,compute,989.99,1152.58,120.51,0.9662,9.0,1,64.80252764612956,0.62
2025-03-15,India-South,compute,673.37,716.82,51.42,0.9701,15.0,1,50.22116903633491,0.62
2025-03-15,US-West,storage,592.11,599.82,70.53,0.9773,12.0,1,55.27646129541865,0.62
2025-03-15,India-West,compute,632.1,781.165,49.06,0.9907,4.0,1,58.483412322274894,0.62
2025-03-15,US-East,storage,723.94,815.97,83.79,0.999,9.0,1,47.393364928909946,0.62
2025-03-15,India-South,storage,599.86,637.46,48.94,0.999,15.0,1,67.10900473933648,0.62
2025-03-15,India-West,storage,504.74,504.74,36.2,0.9763,-8.0,1,58.309636650868896,0.62
2025-03-15,US-East,compute,1121.01,1182.63,138.92,0.9623,1.0,1,54.89731437598735,0.62
2025-03-16,US-West,compute,897.4,1045.9,106.74,0.9893,8.0,1,42.432859399684034,0.62
2025-03-16,India-South,compute,801.74,882.34,62.9,0.999,-6.0,1,55.63981042654028,0.62
2025-03-16,US-East,compute,1126.44,1126.44,142.86,0.999,-7.0,1,49.96840442338073,0.62
2025-03-16,India-West,compute,583.53,583.53,51.3,0.9891,0.0,1,66.41390205371249,0.62
2025-03-16,India-South,storage,545.9,645.95,46.17,0.94,12.0,1,63.5387045813586,0.62
2025-03-16,US-East,storage,811.52,1009.17,92.67,0.9546,22.0,1,61.484992101105846,0.62
2025-03-16,India-West,storage,532.22,532.22,41.21,0.982,-11.0,1,69.69984202211691,0.62
2025-03-16,US-West,storage,606.49,606.49,82.7,0.9628,-12.0,1,53.31753554502369,0.62
2025-03-17,India-West,compute,711.59,714.9,57.43,0.9644,14.0,0,62.14849921011058,0.621
2025-03-17,US-West,compute,1237.75,1404.94,152.85,0.9893,-2.0,0,53.71248025276461,0.621
2025-03-17,India-South,storage,648.32,665.25,49.92,0.976,8.0,0,62.812006319115326,0.621
2025-03-17,US-East,storage,791.6,891.88,97.69512926101267,0.9814,22.0,0,51.62717219589258,0.621
2025-03-17,US-East,storage,778.99,859.65,94.65,0.9728,18.0,0,61.895734597156405,0.621
2025-03-17,US-East,compute,1378.43,1385.37,175.96,0.999,-10.0,0,64.45497630331752,0.621
2025-03-17,India-South,compute,727.86,727.86,64.57,0.9657,14.0,0,44.28120063191152,0.621
2025-03-17,India-West,storage,541.19,559.58,44.22,0.995,2.0,0,58.56240126382306,0.621
2025-03-18,US-West,storage,704.89,780.08,88.64,0.9714,-6.0,0,55.10268562401264,0.621
2025-03-18,India-South,compute,809.91,1001.57,61.91,0.9724,3.0,0,58.878357030015806,0.621
2025-03-18,India-West,compute,887.79,987.89,74.18,0.9753,-3.0,0,61.10584518167457,0.621
2025-03-18,US-West,compute,1273.29,1442.95,161.63,0.9745,7.0,0,58.19905213270142,0.621
2025-03-18,US-East,compute,1266.74,1574.31,164.33,0.9979,-12.0,0,54.24960505529226,0.621
2025-03-18,India-West,storage,502.86,583.83,41.17,0.9487,18.0,0,64.17061611374407,0.621
2025-03-18,India-South,storage,763.62,837.47,61.69,0.999,-2.0,0,62.037914691943136,0.621
2025-03-18,US-East,storage,824.2,909.19,108.34,0.971,7.0,0,54.29699842022117,0.621
2025-03-19,India-West,compute,749.41,811.53,63.75,0.9581,-6.0,0,57.51974723538706,0.621
2025-03-19,US-East,compute,1347.92,1541.11,154.35,0.9897,10.0,0,60.11058451816744,0.621
2025-03-19,India-West,storage,464.51,569.37,37.27,0.9849,1.0,0,49.77883096366509,0.621
2025-03-19,US-West,storage,770.53,954.44,94.78,0.999,1.0,0,55.60821484992101,0.621
2025-03-19,US-East,storage,866.94,875.9,101.62,0.9619,0.0,0,50.44233807266983,0.621
2025-03-19,India-South,storage,595.53,595.53,50.22,0.9904,-8.0,0,62.68562401263824,0.621
2025-03-19,US-West,compute,1210.8,1504.18,157.61,0.9827,4.0,0,65.08688783570301,0.621
2025-03-19,India-South,compute,926.23,1087.19,73.53,0.9591,7.0,0,63.1911532385466,0.621
2025-03-20,India-South,storage,650.04,668.29,53.83,0.9623,-7.0,0,55.845181674565566,0.621
2025-03-20,US-East,storage,928.96,1076.54,109.35,0.9657,4.0,0,56.35071090047393,0.621
2025-03-20,India-West,storage,340.92,340.92,29.25,0.9645,10.0,0,58.95734597156398,0.621
2025-03-20,US-West,compute,1013.49,1056.37,119.37,0.9892,-5.0,0,44.89731437598735,0.621
2025-03-20,India-South,compute,902.32,902.32,67.02,0.991,1.0,0,57.20379146919432,0.621
2025-03-20,India-West,compute,927.48,927.48,78.3,0.9909,14.0,0,59.54186413902053,0.621
2025-03-20,US-West,storage,727.11,874.325,95.61,0.9536,-4.0,0,44.4391785150079,0.621
2025-03-20,US-East,compute,1201.13,1359.11,145.48,0.9897,0.0,0,45.3870458135861,0.621
2025-03-21,US-East,storage,892.97,1058.64,110.20568415387379,0.9541,7.0,0,56.30331753554502,0.622
2025-03-21,India-West,storage,452.05,452.05,39.79,0.999,7.0,0,56.93522906793049,0.622
2025-03-21,US-East,compute,1372.17,1558.56,176.26,0.999,1.0,0,55.76619273301737,0.622
2025-03-21,India-South,storage,502.68,553.14,41.85,0.9629,-6.0,0,57.59873617693523,0.622
2025-03-21,US-West,compute,1291.79,1504.89,169.6,0.999,-2.0,0,54.89731437598735,0.622
2025-03-21,US-West,storage,794.21,794.21,98.73,0.9514,6.0,0,68.56240126382306,0.622
2025-03-21,India-West,compute,576.2,611.6,44.52,0.999,17.0,0,61.484992101105846,0.622
2025-03-21,India-South,compute,923.07,1134.08,73.82,0.9901,20.0,0,64.47077409162716,0.622
2025-03-22,India-West,compute,742.85,884.93,60.14,0.999,0.0,1,59.98420221169035,0.622
2025-03-22,US-West,compute,893.35,931.13,109.71,0.9924,17.0,1,53.47551342812007,0.622
2025-03-22,US-East,storage,705.99,705.99,84.31,0.999,-23.0,1,52.32227488151659,0.622
2025-03-22,US-East,compute,1246.39,1502.82,154.39,0.9678,-5.0,1,69.98420221169036,0.622
2025-03-22,India-South,storage,466.06,546.49,36.21,0.99,10.0,1,60.63191153238547,0.622
2025-03-22,India-South,compute,763.395,1008.33,73.01,0.9904,3.0,1,58.02527646129542,0.622
2025-03-22,US-West,storage,638.65,677.74,77.49,0.9956,3.0,1,43.112164296998415,0.622
2025-03-22,India-West,storage,413.1,413.1,32.03,0.999,3.0,1,63.15955766192733,0.622
2025-03-23,US-East,compute,1203.73,1203.73,147.15,0.999,-1.0,1,65.48183254344391,0.622
2025-03-23,India-South,compute,603.72,753.71,50.23,0.9775,7.0,1,50.47393364928909,0.622
2025-03-23,India-South,storage,498.63,545.33,42.39,0.9728,4.0,1,43.57030015797787,0.622
2025-03-23,US-West,compute,960.69,979.0,120.91,0.9924,-4.0,1,51.87993680884676,0.622
2025-03-23,India-West,storage,299.83,479.925,25.88,0.9696,1.0,1,48.467614533965246,0.622
2025-03-23,US-West,storage,638.31,766.46,80.33,0.9768,0.0,1,54.29699842022117,0.622
2025-03-23,India-West,compute,688.67,713.1,54.83,0.9513,-2.0,1,71.29541864139023,0.622
2025-03-23,US-East,storage,672.94,724.78,82.95,0.9898,-4.0,1,49.24170616113743,0.622
2025-03-24,India-South,compute,865.81,955.53,66.82,0.9866,-5.0,0,57.36176935229068,0.623
2025-03-24,India-South,storage,693.09,761.11,52.68,0.9647,-1.0,0,57.045813586097935,0.623
2025-03-24,India-West,storage,546.75,546.75,43.13,0.9659,-4.0,0,63.71248025276461,0.623
2025-03-24,India-West,compute,886.26,903.28,74.68,0.9583,-1.0,0,59.30489731437599,0.623
2025-03-24,US-East,storage,932.63,1011.88,120.73,0.98,11.0,0,60.75829383886257,0.623
2025-03-24,US-East,compute,1416.45,1479.28,164.99,0.9909,8.0,0,61.21642969984202,0.623
2025-03-24,US-East,compute,1149.66,1207.11,143.37,0.9841,-2.0,0,56.06635071090048,0.623
2025-03-24,US-West,storage,719.11,793.2,86.52,0.9902,8.0,0,61.81674565560823,0.623
2025-03-25,US-East,compute,1522.6,1542.07,173.68,0.9812,-11.0,0,63.33333333333333,0.623
2025-03-25,India-South,compute,919.33,919.33,72.67,0.9617,6.0,0,53.49131121642969,0.623
2025-03-25,US-West,storage,788.76,819.94,103.67,0.999,11.0,0,53.00157977883095,0.623
2025-03-25,US-West,compute,1147.72,1214.57,134.62,0.9965,7.0,0,49.95260663507109,0.623
2025-03-25,US-East,storage,844.15,916.46,98.26,0.999,9.0,0,58.75197472353869,0.623
2025-03-25,India-South,storage,430.1,473.08,37.48,0.9812,2.0,0,54.40758293838861,0.623
2025-03-25,India-West,storage,500.88,578.12,40.79,0.9619,10.0,0,51.800947867298575,0.623
2025-03-25,India-West,compute,727.63,766.93,60.22,0.9763,-3.0,0,57.64612954186414,0.623
2025-03-26,US-East,compute,1201.89,1201.89,146.66,0.9659,1.0,0,46.54028436018957,0.623
2025-03-26,US-East,storage,785.75,885.0,90.48,0.9737,0.0,0,51.6429699842022,0.623
2025-03-26,India-South,storage,508.92,586.57,39.4,0.9588,12.0,0,62.3696682464455,0.623
2025-03-26,US-West,compute,1201.83,1201.83,164.12,0.9824,0.0,0,64.28120063191153,0.623
2025-03-26,US-West,storage,857.085,857.085,110.98,0.94,7.0,0,53.14375987361768,0.623
2025-03-26,India-West,storage,448.32,477.39,34.78,0.9803,-10.0,0,63.5703001579779,0.623
2025-03-26,India-South,compute,782.44,831.29,64.54643244333849,0.94,0.0,0,60.66350710900474,0.623
2025-03-26,India-South,compute,806.1,921.51,66.61,0.9922,0.0,0,51.532385466034754,0.623
2025-03-27,US-East,compute,1387.25,1403.97,174.48,0.9552,1.0,0,49.49447077409162,0.623
2025-03-27,US-East,storage,883.46,1047.52,111.42,0.9869,-1.0,0,63.42812006319116,0.623
2025-03-27,US-West,compute,1312.3,1417.64,152.54,0.9814,11.0,0,69.28909952606634,0.623
2025-03-27,India-South,storage,654.14,654.14,52.78,0.9985,1.0,0,49.06793048973143,0.623
2025-03-27,US-West,storage,774.73,894.23,94.01,0.94,19.0,0,45.49763033175354,0.623
2025-03-27,India-West,storage,597.62,728.93,48.78,0.999,9.0,0,65.68720379146919,0.623
2025-03-27,India-West,compute,626.41,626.41,51.95,0.9645,-9.0,0,53.38072669826224,0.623
2025-03-27,India-South,compute,810.91,810.91,63.44,0.9831,-5.0,0,59.87361769352291,0.623
