timestamp,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index,day,weekday,lag_1_usage,lag_7_usage,rolling_mean_3,usage_spike,customer_growth_flag,region_name_India-West,region_name_US-East,region_name_US-West,service_category_storage
2024-01-10,1337.29,1475.87,157.9,0.9588,9.0,0,67.23538704581358,0.502,10,2,1214.05,1325.46,1199.7333333333333,1,1,0,1,0,0
2024-01-11,1425.39,1425.39,189.7,0.9852,12.0,0,65.07109004739335,0.503,11,3,1337.29,1172.06,1325.5766666666668,1,1,0,1,0,0
2024-01-12,2047.74,2352.96,233.63,0.9835,-7.0,0,57.88309636650868,0.503,12,4,1425.39,1143.8,1603.4733333333334,1,0,0,1,0,0
2024-01-13,716.52,829.99,55.2,0.94,-2.0,1,53.52290679304898,0.503,13,5,2047.74,1207.55,1396.55,0,0,0,1,0,0
2024-01-13,1212.2,1248.03,143.51,0.9785,8.0,1,61.64296998420223,0.503,13,5,716.52,1176.58,1325.4866666666667,1,1,0,1,0,0
2024-01-14,1134.97,1389.72,136.95,0.9895,4.0,1,49.68404423380726,0.504,14,6,1212.2,1047.86,1021.23,1,1,0,1,0,0
2024-01-15,1181.04,1472.77,137.62,0.999,5.0,0,50.853080568720365,0.504,15,0,1134.97,1214.05,1176.07,1,1,0,1,0,0
2024-01-16,1531.0,1752.98,193.88,0.9846,6.0,0,59.69984202211691,0.504,16,1,1181.04,1337.29,1282.3366666666668,1,1,0,1,0,0
2024-01-17,1272.1,1407.8,162.65,0.991,-7.0,0,53.459715639810426,0.504,17,2,1531.0,1425.39,1328.0466666666666,1,0,0,1,0,0
2024-01-18,1213.09,1213.09,142.62,0.9646,21.0,0,52.25908372827803,0.505,18,3,1272.1,2047.74,1338.7299999999998,1,1,0,1,0,0
2024-01-19,1106.29,1302.5,126.4,0.9753,23.0,0,46.84044233807267,0.505,19,4,1213.09,716.52,1197.1599999999999,1,1,0,1,0,0
2024-01-20,1018.86,1169.25,119.14,0.984,-1.0,1,65.56082148499209,0.505,20,5,1106.29,1212.2,1112.7466666666667,0,0,0,1,0,0
2024-01-21,1115.79,1193.09,113.43,0.9682,13.0,1,58.214849921011066,0.505,21,6,1018.86,1134.97,1080.3133333333333,1,1,0,1,0,0
2024-01-22,1212.72,1277.46,145.69,0.999,0.0,0,56.31911532385466,0.506,22,0,1115.79,1181.04,1115.79,1,0,0,1,0,0
2024-01-23,1255.68,1361.83,149.78,0.999,0.0,0,57.06161137440758,0.506,23,1,1212.72,1531.0,1194.73,1,0,0,1,0,0
2024-01-24,1147.0,1351.69,143.52,0.9713,7.0,0,51.23222748815167,0.506,24,2,1255.68,1272.1,1205.1333333333334,1,1,0,1,0,0
2024-01-25,1159.96,1296.27,141.09,0.974,0.0,0,51.911532385466025,0.507,25,3,1147.0,1213.09,1187.5466666666669,1,0,0,1,0,0
2024-01-26,1214.57,1355.65,159.65,0.974,9.0,0,57.86729857819906,0.507,26,4,1159.96,1106.29,1173.8433333333332,1,1,0,1,0,0
2024-01-27,1003.26,1128.76,115.77,0.9868,23.0,1,51.13744075829384,0.507,27,5,1214.57,1018.86,1125.93,0,1,0,1,0,0
2024-01-28,1149.14,1296.51,138.88,0.9777,17.0,1,63.90205371248025,0.507,28,6,1003.26,1115.79,1122.3233333333335,1,1,0,1,0,0
2024-01-29,1237.98,1411.72,162.39,0.9526,10.0,0,53.60189573459716,0.508,29,0,1149.14,1212.72,1130.1266666666668,1,1,0,1,0,0
2024-01-30,1425.65,1526.93,165.96,0.999,13.0,0,69.46287519747236,0.508,30,1,1237.98,1255.68,1270.9233333333334,1,1,0,1,0,0
2024-01-31,1158.35,1430.39,135.12,0.9797,12.0,0,66.72985781990522,0.508,31,2,1425.65,1147.0,1273.993333333333,1,1,0,1,0,0
2024-02-01,1145.07,1479.6350000000002,149.02,0.9797,1.0,0,58.767772511848335,0.508,1,3,1158.35,1159.96,1243.0233333333333,1,1,0,1,0,0
2024-02-02,1284.97,1528.88,161.01,0.997,-1.0,0,68.86255924170617,0.509,2,4,1145.07,1214.57,1196.13,1,0,0,1,0,0
2024-02-03,1112.01,1112.01,138.19,0.9479,7.0,1,60.09478672985783,0.509,3,5,1284.97,1003.26,1180.6833333333332,1,1,0,1,0,0
2024-02-04,1154.31,1299.82,147.08,0.9593,3.0,1,56.39810426540284,0.509,4,6,1112.01,1149.14,1183.7633333333333,1,1,0,1,0,0
2024-02-05,1142.8,1183.4,141.39837063041645,0.94,11.0,0,52.33807266982623,0.51,5,0,1154.31,1237.98,1136.3733333333332,1,1,0,1,0,0
2024-02-06,1271.04,1314.25,162.5,0.9687,-5.0,0,57.07740916271722,0.51,6,1,1142.8,1425.65,1189.3833333333332,1,0,0,1,0,0
2024-02-07,1174.42,1174.42,136.55,0.9687,12.0,0,52.32227488151659,0.51,7,2,1271.04,1158.35,1196.0866666666668,1,1,0,1,0,0
2024-02-08,1198.38,1441.11,139.63,0.9681,10.0,0,56.99842022116903,0.51,8,3,1174.42,1145.07,1214.6133333333335,1,1,0,1,0,0
2024-02-09,1048.27,1090.63,133.61,0.9484,5.0,0,43.57030015797787,0.511,9,4,1198.38,1284.97,1140.3566666666666,0,1,0,1,0,0
2024-02-10,1080.3,1315.99,138.49,0.9708,-3.0,1,58.57819905213269,0.511,10,5,1048.27,1112.01,1108.9833333333333,0,0,0,1,0,0
2024-02-11,1067.06,1235.85,132.07,0.9645,-7.0,1,61.23222748815166,0.511,11,6,1080.3,1154.31,1065.2099999999998,0,0,0,1,0,0
2024-02-12,1270.56,1558.66,161.02,0.9645,-6.0,0,57.14060031595576,0.511,12,0,1067.06,1142.8,1139.3066666666666,1,0,0,1,0,0
2024-02-13,1111.42,1111.42,140.19,0.997,-18.0,0,55.45023696682465,0.512,13,1,1270.56,1271.04,1149.68,1,0,0,1,0,0
2024-02-14,1100.02,1164.61,136.9,0.9597,10.0,0,39.399684044233794,0.512,14,2,1111.42,1174.42,1160.6666666666667,1,1,0,1,0,0
2024-02-15,1204.98,1213.66,138.16,0.999,-6.0,0,57.693522906793056,0.512,15,3,1100.02,1198.38,1138.8066666666666,1,0,0,1,0,0
2024-02-16,1092.38,1171.71,125.03,0.9897,-2.0,0,47.551342812006325,0.513,16,4,1204.98,1048.27,1132.46,1,0,0,1,0,0
2024-02-17,1076.65,1290.97,133.2136469541809,0.9584,11.0,1,54.928909952606645,0.513,17,5,1092.38,1080.3,1124.67,0,1,0,1,0,0
2024-02-18,1190.33,1235.97,156.02,0.9691,8.0,1,48.357030015797775,0.513,18,6,1076.65,1067.06,1119.7866666666666,1,1,0,1,0,0
2024-02-19,1201.55,1330.96,140.69,0.9474,10.0,0,57.51974723538706,0.513,19,0,1190.33,1270.56,1156.1766666666665,1,1,0,1,0,0
2024-02-20,999.0,999.0,121.23,0.973,6.0,0,44.81832543443917,0.514,20,1,1201.55,1111.42,1130.2933333333333,0,1,0,1,0,0
2024-02-21,1243.94,1295.2350000000001,142.51,0.9922,-10.0,0,59.55766192733017,0.514,21,2,999.0,1100.02,1148.1633333333332,1,0,0,1,0,0
2024-02-22,1330.96,1591.47,170.88,0.9582,14.0,0,52.48025276461294,0.514,22,3,1243.94,1204.98,1191.3,1,1,0,1,0,0
2024-02-23,1274.01,1462.1,161.11,0.9709,11.0,0,58.84676145339652,0.515,23,4,1330.96,1092.38,1282.97,1,1,0,1,0,0
2024-02-24,1186.49,1240.75,152.96,0.9819,0.0,1,56.19273301737758,0.515,24,5,1274.01,1076.65,1263.82,1,0,0,1,0,0
2024-02-25,1137.62,1377.7,130.12,0.9816,15.0,1,58.13586097946286,0.515,25,6,1186.49,1190.33,1199.3733333333332,1,1,0,1,0,0
2024-02-26,1172.21,1214.61,145.0372628952402,0.9413,-7.0,0,53.79146919431278,0.515,26,0,1137.62,1201.55,1165.4399999999998,1,0,0,1,0,0
2024-02-27,1144.03,1150.82,146.47,0.9701,3.0,0,52.41706161137441,0.516,27,1,1172.21,999.0,1151.2866666666666,1,1,0,1,0,0
2024-02-28,1415.09,1716.84,168.09,0.9909,15.0,0,66.22432859399683,0.516,28,2,1144.03,1243.94,1243.7766666666666,1,1,0,1,0,0
2024-02-29,1209.46,1599.44,148.34,0.999,8.0,0,53.17535545023698,0.516,29,3,1415.09,1330.96,1256.1933333333334,1,1,0,1,0,0
2024-03-01,1284.22,1482.04,160.7,0.999,9.0,0,61.62717219589258,0.516,1,4,1209.46,1274.01,1302.9233333333334,1,1,0,1,0,0
2024-03-02,718.28,718.28,53.93,0.9875,0.0,1,57.29857819905215,0.517,2,5,1284.22,1186.49,1070.6533333333334,0,0,0,1,0,0
2024-03-02,1117.27,1273.92,138.23,0.9738,7.0,1,57.64612954186414,0.517,2,5,718.28,1137.62,1039.9233333333334,1,1,0,1,0,0
2024-03-03,992.11,1045.45,124.19,0.9688,8.0,1,63.222748815165886,0.517,3,6,1117.27,1172.21,942.5533333333333,0,1,0,1,0,0
2024-03-03,740.68,802.15,57.77,0.9594,-1.0,1,50.50552922590836,0.517,3,6,992.11,1144.03,950.0200000000001,0,0,0,1,0,0
2024-03-04,1229.46,1418.98,154.64,0.9756,-6.0,0,50.0,0.517,4,0,740.68,1415.09,987.4166666666666,1,0,0,1,0,0
2024-03-05,1279.54,1397.22,168.17,0.9854,2.0,0,48.53080568720378,0.518,5,1,1229.46,1209.46,1083.2266666666667,1,1,0,1,0,0
2024-03-07,1228.85,1228.85,156.69,0.9747,0.0,0,61.406003159557656,0.518,7,3,1279.54,1284.22,1245.95,1,0,0,1,0,0
2024-03-08,1151.83,1332.48,147.91,0.9747,0.0,0,50.11058451816744,0.518,8,4,1228.85,718.28,1220.0733333333333,1,0,0,1,0,0
2024-03-09,1124.15,1124.15,150.16,0.999,6.0,1,62.10110584518167,0.519,9,5,1151.83,1117.27,1168.2766666666666,1,1,0,1,0,0
2024-03-10,1269.48,1293.01,167.49,0.9808,6.0,1,56.28751974723539,0.519,10,6,1124.15,992.11,1181.82,1,1,0,1,0,0
2024-03-11,1009.2,1009.2,135.96,0.9488,25.0,0,48.704581358609786,0.519,11,0,1269.48,740.68,1134.2766666666666,0,1,0,1,0,0
2024-03-12,1367.2,1367.2,175.32,0.9865,2.0,0,65.781990521327,0.519,12,1,1009.2,1229.46,1215.2933333333333,1,1,0,1,0,0
2024-03-13,1243.25,1243.25,165.21,0.9489,2.0,0,48.26224328593996,0.52,13,2,1367.2,1279.54,1206.55,1,1,0,1,0,0
2024-03-14,1172.89,1373.36,147.72,0.999,4.0,0,54.24960505529226,0.52,14,3,1243.25,1228.85,1261.1133333333335,1,1,0,1,0,0
2024-03-15,1236.6,1362.94,141.9,0.9828,9.0,0,61.0742496050553,0.52,15,4,1172.89,1151.83,1217.58,1,1,0,1,0,0
2024-03-16,1268.42,1468.57,163.74,0.983,8.0,1,52.49605055292259,0.521,16,5,1236.6,1124.15,1225.97,1,1,0,1,0,0
2024-03-17,1008.63,1260.61,115.86,0.9787,8.0,1,66.76145339652449,0.521,17,6,1268.42,1269.48,1171.2166666666665,0,1,0,1,0,0
2024-03-18,1295.35,1295.35,162.63,0.9544,-11.0,0,54.56556082148499,0.521,18,0,1008.63,1009.2,1190.8,1,0,0,1,0,0
2024-03-19,1368.8,1654.88,168.83,0.9544,4.0,0,52.10110584518168,0.521,19,1,1295.35,1367.2,1224.26,1,1,0,1,0,0
2024-03-20,1267.58,1556.73,145.88,0.9762,10.0,0,61.248025276461306,0.522,20,2,1368.8,1243.25,1310.5766666666666,1,1,0,1,0,0
2024-03-21,1235.69,1235.69,152.89162811016743,0.9606,10.0,0,50.189573459715646,0.522,21,3,1267.58,1172.89,1290.6899999999998,1,1,0,1,0,0
2024-03-22,1186.48,1341.29,152.75,0.9743,9.0,0,57.23538704581358,0.522,22,4,1235.69,1236.6,1229.9166666666667,1,1,0,1,0,0
2024-03-23,791.64,983.47,61.19,0.9679,0.0,1,65.95576619273302,0.522,23,5,1186.48,1268.42,1071.27,0,0,0,1,0,0
2024-03-23,1204.21,1277.9,147.07,0.9562,8.0,1,54.58135860979462,0.522,23,5,791.64,1008.63,1060.7766666666666,1,1,0,1,0,0
2024-03-24,1357.16,1572.33,164.59,0.999,0.0,1,55.89257503949448,0.523,24,6,1204.21,1295.35,1117.67,1,0,0,1,0,0
2024-03-25,1156.28,1376.09,143.066247805861,0.999,6.0,0,56.66666666666667,0.523,25,0,1357.16,1368.8,1239.216666666667,1,1,0,1,0,0
2024-03-26,1184.83,1465.98,138.81,0.9602,11.0,0,51.99052132701422,0.523,26,1,1156.28,1267.58,1232.756666666667,1,1,0,1,0,0
2024-03-27,737.23,1458.17,58.32,0.9875,-2.0,0,53.55450236966825,0.524,27,2,1184.83,1235.69,1026.1133333333335,0,0,0,1,0,0
2024-03-27,1275.52,1450.36,147.46,0.9695,8.0,0,64.10742496050553,0.524,27,2,737.23,1186.48,1065.86,1,1,0,1,0,0
2024-03-28,1186.26,1286.1,148.06,0.9695,5.0,0,44.84992101105844,0.524,28,3,1275.52,791.64,1066.3366666666668,1,1,0,1,0,0
2024-03-29,1150.06,1332.33,138.27,0.981,6.0,0,55.339652448657176,0.524,29,4,1186.26,1204.21,1203.9466666666667,1,1,0,1,0,0
2024-03-30,1002.84,1242.45,124.24,0.9786,9.0,1,52.59083728278041,0.524,30,5,1150.06,1357.16,1113.0533333333335,0,1,0,1,0,0
2024-03-31,1116.59,1116.59,146.03,0.9677,1.0,1,55.10268562401264,0.525,31,6,1002.84,1156.28,1089.8300000000002,1,1,0,1,0,0
2024-04-01,1146.67,1231.8,147.8,0.94,12.0,0,47.804107424960506,0.525,1,0,1116.59,1184.83,1088.7,1,1,0,1,0,0
2024-04-02,1263.87,1408.44,154.42,0.9561,4.0,0,56.35071090047393,0.525,2,1,1146.67,737.23,1175.71,1,1,0,1,0,0
2024-04-03,1275.43,1379.1,151.25,0.9782,14.0,0,52.21169036334912,0.525,3,2,1263.87,1275.52,1228.6566666666668,1,1,0,1,0,0
2024-04-04,1275.82,1275.82,165.97,0.964,17.0,0,69.16271721958925,0.526,4,3,1275.43,1186.26,1271.7066666666667,1,1,0,1,0,0
2024-04-05,1197.02,1274.32,140.89,0.9856,-4.0,0,62.73301737756714,0.526,5,4,1275.82,1150.06,1249.4233333333334,1,0,0,1,0,0
2024-04-06,1155.6,1419.57,136.41,0.9591,-14.0,1,59.84202211690364,0.526,6,5,1197.02,1002.84,1209.48,1,0,0,1,0,0
2024-04-07,1144.86,1376.81,145.53,0.9933,16.0,1,55.3870458135861,0.527,7,6,1155.6,1116.59,1165.8266666666666,1,1,0,1,0,0
2024-04-08,733.54,774.69,58.07,0.999,-7.0,0,52.74881516587677,0.527,8,0,1144.86,1146.67,1011.3333333333334,0,0,0,1,0,0
2024-04-09,1143.3,1156.12,141.76,0.9944,19.0,0,55.11848341232226,0.527,9,1,733.54,1263.87,1007.2333333333332,1,1,0,1,0,0
2024-04-10,1218.07,1291.75,148.7,0.9918,8.0,0,61.01105845181675,0.527,10,2,1143.3,1275.43,1031.6366666666665,1,1,0,1,0,0
2024-04-11,1360.16,1360.16,174.59,0.999,23.0,0,52.95418641390207,0.528,11,3,1218.07,1275.82,1240.51,1,1,0,1,0,0
2024-04-12,1334.01,1334.01,160.89,0.999,3.0,0,56.99842022116903,0.528,12,4,1360.16,1197.02,1304.08,1,1,0,1,0,0
2024-04-13,1054.71,1196.03,131.4,0.999,-6.0,1,55.00789889415482,0.528,13,5,1334.01,1155.6,1249.6266666666668,0,0,0,1,0,0
2024-04-14,1058.05,1058.05,123.38,0.9794,22.0,1,59.684044233807256,0.528,14,6,1054.71,1144.86,1148.9233333333334,0,1,0,1,0,0
2024-04-15,1200.48,1229.4,156.44,0.9794,-4.0,0,55.81358609794628,0.529,15,0,1058.05,733.54,1104.4133333333332,1,0,0,1,0,0
2024-04-16,787.52,1319.79,66.9,0.94,2.0,0,59.21011058451817,0.529,16,1,1200.48,1143.3,1015.35,0,1,0,1,0,0
2024-04-16,1227.16,1410.18,161.18,0.994,5.0,0,61.10584518167457,0.529,16,1,787.52,1218.07,1071.72,1,1,0,1,0,0
2024-04-17,1236.45,1304.27,143.49,0.9715,0.0,0,59.399684044233815,0.529,17,2,1227.16,1360.16,1083.71,1,0,0,1,0,0
2024-04-18,1195.82,1309.92,139.89,0.971,25.0,0,51.21642969984202,0.53,18,3,1236.45,1334.01,1219.8100000000002,1,1,0,1,0,0
2024-04-19,1132.29,1187.84,144.5,0.9511,5.0,0,52.3696682464455,0.53,19,4,1195.82,1054.71,1188.1866666666667,1,1,0,1,0,0
2024-04-20,1167.23,1556.44,157.18,0.9823,-9.0,1,55.30805687203792,0.53,20,5,1132.29,1058.05,1165.1133333333335,1,0,0,1,0,0
2024-04-21,1202.17,1500.16,158.33,0.9733,0.0,1,52.38546603475514,0.53,21,6,1167.23,1200.48,1167.2300000000002,1,0,0,1,0,0
2024-04-22,1255.14,1443.88,157.42,0.94,2.0,0,55.9399684044234,0.531,22,0,1202.17,787.52,1208.18,1,1,0,1,0,0
2024-04-23,1321.03,1441.71,170.14,0.94,-1.0,0,67.86729857819907,0.531,23,1,1255.14,1227.16,1259.4466666666667,1,0,0,1,0,0
2024-04-24,1034.16,1184.47,129.45,0.999,0.0,0,52.25908372827803,0.531,24,2,1321.03,1236.45,1203.4433333333334,0,0,0,1,0,0
2024-04-25,1248.86,1291.05,156.82,0.9825,24.0,0,53.90205371248025,0.531,25,3,1034.16,1195.82,1201.3500000000001,1,1,0,1,0,0
2024-04-26,1264.08,1264.08,156.9,0.999,3.0,0,58.16745655608216,0.532,26,4,1248.86,1132.29,1182.3666666666668,1,1,0,1,0,0
2024-04-27,1195.0,1423.81,136.62,0.9978,0.0,1,53.69668246445498,0.532,27,5,1264.08,1167.23,1235.9799999999998,1,0,0,1,0,0
2024-04-28,1011.67,1219.75,127.49,0.998,0.0,1,63.08056872037915,0.532,28,6,1195.0,1202.17,1156.9166666666667,0,0,0,1,0,0
2024-04-29,1301.07,1301.07,173.41,0.999,10.0,0,58.64139020537125,0.533,29,0,1011.67,1255.14,1169.2466666666667,1,1,0,1,0,0
2024-04-30,1217.03,1372.21,154.13,0.999,-11.0,0,69.74723538704582,0.533,30,1,1301.07,1321.03,1176.59,1,0,0,1,0,0
2024-05-01,1204.95,1315.51,138.35,0.9714,-1.0,0,55.781990521327,0.533,1,2,1217.03,1034.16,1241.0166666666667,1,0,0,1,0,0
2024-05-02,1151.75,1291.82,141.93,0.9875,3.0,0,54.48657187993682,0.533,2,3,1204.95,1248.86,1191.2433333333333,1,1,0,1,0,0
2024-05-03,1075.38,1154.21,140.16,0.9954,20.0,0,51.97472353870458,0.534,3,4,1151.75,1264.08,1144.0266666666666,0,1,0,1,0,0
2024-05-04,925.36,1087.63,106.67,0.9755,-1.0,1,42.843601895734594,0.534,4,5,1075.38,1195.0,1050.8300000000002,0,0,0,1,0,0
2024-05-05,1157.8,1285.38,134.95,0.9793,2.0,1,52.575039494470765,0.534,5,6,925.36,1011.67,1052.8466666666666,1,1,0,1,0,0
2024-05-06,1256.7150000000001,1385.27,160.33,0.9793,19.0,0,52.3696682464455,0.534,6,0,1157.8,1301.07,1113.2916666666667,1,1,0,1,0,0
2024-05-07,1355.63,1355.71,167.73177561927852,0.9607,0.0,0,62.96998420221168,0.535,7,1,1256.7150000000001,1217.03,1256.715,1,0,0,1,0,0
2024-05-09,1343.16,1638.68,155.93,0.9607,7.0,0,54.80252764612953,0.535,9,3,1355.63,1204.95,1318.5016666666668,1,1,0,1,0,0
2024-05-10,1190.22,1324.13,152.01,0.9756,17.0,0,48.89415481832543,0.536,10,4,1343.16,1151.75,1296.3366666666668,1,1,0,1,0,0
2024-05-11,1077.87,1182.07,130.67,0.999,24.0,1,49.668246445497616,0.536,11,5,1190.22,1075.38,1203.75,0,1,0,1,0,0
2024-05-12,1036.5,1070.42,128.24589705847626,0.9875,4.0,1,58.38862559241707,0.536,12,6,1077.87,925.36,1101.53,0,1,0,1,0,0
2024-05-13,1285.5,1378.41,165.69,0.9883,19.0,0,63.11216429699842,0.536,13,0,1036.5,1157.8,1133.29,1,1,0,1,0,0
2024-05-14,1267.72,1385.68,160.21,0.999,16.0,0,60.584518167456565,0.537,14,1,1285.5,1256.7150000000001,1196.5733333333335,1,1,0,1,0,0
2024-05-14,1039.74,1251.27,123.37,0.9574,-2.0,0,50.03159557661927,0.537,14,1,1267.72,1355.63,1197.6533333333334,0,0,0,1,0,0
2024-05-15,1304.06,1533.61,161.35103185535604,0.999,12.0,0,59.69984202211691,0.537,15,2,1039.74,1343.16,1203.84,1,1,0,1,0,0
2024-05-16,1185.66,1185.66,160.08,0.9421,0.0,0,57.12480252764614,0.537,16,3,1304.06,1190.22,1176.4866666666667,1,0,0,1,0,0
2024-05-17,1210.87,1297.48,157.79,0.9747,-15.0,0,61.95892575039494,0.537,17,4,1185.66,1077.87,1233.53,1,0,0,1,0,0
2024-05-18,1118.6,1302.26,144.08,0.9847,18.0,1,52.33807266982623,0.538,18,5,1210.87,1036.5,1171.71,1,1,0,1,0,0
2024-05-19,1023.85,1023.85,136.44,0.9628,16.0,1,52.49605055292259,0.538,19,6,1118.6,1285.5,1117.7733333333333,0,1,0,1,0,0
2024-05-20,1383.54,1576.98,175.25,0.999,17.0,0,56.03475513428119,0.538,20,0,1023.85,1267.72,1175.33,1,1,0,1,0,0
2024-05-21,1117.84,1132.0,134.85,0.9698,3.0,0,38.54660347551342,0.539,21,1,1383.54,1039.74,1175.0766666666668,1,1,0,1,0,0
2024-05-22,1381.73,1381.73,175.31,0.9626,16.0,0,62.57503949447077,0.539,22,2,1117.84,1304.06,1294.37,1,1,0,1,0,0
2024-05-23,1115.85,1115.85,141.26,0.9754,-4.0,0,45.418641390205366,0.539,23,3,1381.73,1185.66,1205.14,1,0,0,1,0,0
2024-05-24,1211.9,1340.84,159.45,0.9935,10.0,0,63.09636650868877,0.539,24,4,1115.85,1210.87,1236.493333333333,1,1,0,1,0,0
2024-05-25,1178.31,1226.47,135.72,0.9651,-2.0,1,60.67930489731438,0.54,25,5,1211.9,1118.6,1168.6866666666667,1,0,0,1,0,0
2024-05-26,1005.22,1005.22,126.84,0.9879,19.0,1,55.15007898894156,0.54,26,6,1178.31,1023.85,1131.81,0,1,0,1,0,0
2024-05-27,1284.03,1284.03,147.42,0.9633,25.0,0,58.53080568720378,0.54,27,0,1005.22,1383.54,1155.8533333333332,1,1,0,1,0,0
2024-05-28,1120.79,1120.79,136.13,0.9515,2.0,0,70.26856240126382,0.54,28,1,1284.03,1117.84,1136.68,1,1,0,1,0,0
2024-05-29,1213.72,1510.3,142.52,0.9885,5.0,0,51.911532385466025,0.541,29,2,1120.79,1381.73,1206.18,1,1,0,1,0,0
2024-05-31,1293.5,1306.9,159.64,0.9872,-16.0,0,70.14218009478674,0.541,31,4,1213.72,1115.85,1209.3366666666668,1,0,0,1,0,0
2024-05-31,1074.61,1341.09,123.37,0.967,18.0,0,51.65876777251184,0.541,31,4,1293.5,1211.9,1193.9433333333334,0,1,0,1,0,0
2024-06-01,1022.86,1253.49,118.48,0.967,5.0,1,65.15007898894156,0.542,1,5,1074.61,1178.31,1130.3233333333333,0,1,0,1,0,0
2024-06-02,1167.78,1256.34,149.53,0.9728,-29.0,1,61.3744075829384,0.542,2,6,1022.86,1005.22,1088.4166666666667,1,0,0,1,0,0
2024-06-03,1288.11,1351.835,162.02,0.9444,8.0,0,53.42812006319116,0.542,3,0,1167.78,1284.03,1159.5833333333333,1,1,0,1,0,0
2024-06-04,1344.11,1447.33,160.56,0.999,-4.0,0,64.13902053712481,0.542,4,1,1288.11,1120.79,1266.6666666666667,1,0,0,1,0,0
2024-06-05,1225.45,1424.95,143.39,0.9884,19.0,0,52.66982622432859,0.543,5,2,1344.11,1213.72,1285.89,1,1,0,1,0,0
2024-06-06,1353.19,1659.41,171.18,0.9933,9.0,0,63.28593996840442,0.543,6,3,1225.45,1293.5,1307.5833333333333,1,1,0,1,0,0
2024-06-07,1263.12,1344.16,147.7,0.9939,13.0,0,60.44233807266983,0.543,7,4,1353.19,1074.61,1280.5866666666668,1,1,0,1,0,0
2024-06-08,1223.15,1455.55,151.61,0.9601,2.0,1,67.94628751974724,0.544,8,5,1263.12,1022.86,1279.82,1,1,0,1,0,0
2024-06-09,1033.45,1091.2,129.37,0.999,-3.0,1,56.88783570300158,0.544,9,6,1223.15,1167.78,1173.24,0,0,0,1,0,0
2024-06-10,1226.67,1441.68,142.08,0.9607,-4.0,0,48.95734597156398,0.544,10,0,1033.45,1288.11,1161.0900000000001,1,0,0,1,0,0
2024-06-11,1067.57,1067.57,129.48,0.9616,-5.0,0,49.4470774091627,0.544,11,1,1226.67,1344.11,1109.2299999999998,0,0,0,1,0,0
2024-06-12,1327.77,1327.77,164.28466448367874,0.9962,-6.0,0,65.9083728278041,0.545,12,2,1067.57,1225.45,1207.3366666666668,1,0,0,1,0,0
2024-06-13,1355.91,1454.14,154.95,0.9494,10.0,0,66.96682464454976,0.545,13,3,1327.77,1353.19,1250.4166666666667,1,1,0,1,0,0
2024-06-14,1260.16,1294.96,153.51,0.9494,18.0,0,58.4518167456556,0.545,14,4,1355.91,1263.12,1314.6133333333335,1,1,0,1,0,0
2024-06-15,1130.02,1130.02,152.08,0.9882,9.0,1,67.21958925750394,0.545,15,5,1260.16,1223.15,1248.6966666666667,1,1,0,1,0,0
2024-06-16,1181.14,1252.64,153.69,0.999,11.0,1,57.42496050552924,0.546,16,6,1130.02,1033.45,1190.44,1,1,0,1,0,0
2024-06-17,1206.18,1268.92,139.79,0.9701,19.0,0,52.08530805687202,0.546,17,0,1181.14,1226.67,1172.4466666666667,1,1,0,1,0,0
2024-06-18,1232.29,1285.2,146.03,0.999,17.0,0,52.05371248025276,0.546,18,1,1206.18,1067.57,1206.5366666666669,1,1,0,1,0,0
2024-06-19,1237.87,1237.87,152.81,0.9835,34.0,0,60.91627172195892,0.547,19,2,1232.29,1327.77,1225.4466666666667,1,1,0,1,0,0
2024-06-20,1237.47,1260.83,143.69,0.999,14.0,0,50.20537124802527,0.547,20,3,1237.87,1355.91,1235.8766666666666,1,1,0,1,0,0
2024-06-21,1180.68,1199.41,155.0,0.999,25.0,0,55.52922590837282,0.547,21,4,1237.47,1260.16,1218.6733333333334,1,1,0,1,0,0
2024-06-22,1240.73,1240.73,151.22,0.9887,-3.0,1,59.92101105845182,0.547,22,5,1180.68,1130.02,1219.6266666666668,1,0,0,1,0,0
2024-06-23,1080.57,1200.19,139.45,0.9872,8.0,1,49.51026856240126,0.548,23,6,1240.73,1181.14,1167.3266666666666,0,1,0,1,0,0
2024-06-24,1298.84,1611.1,149.62,0.9679,7.0,0,54.70774091627173,0.548,24,0,1080.57,1206.18,1206.7133333333334,1,1,0,1,0,0
2024-06-25,1177.88,1374.38,148.2,0.993,-6.0,0,55.260663507109,0.548,25,1,1298.84,1232.29,1185.7633333333333,1,0,0,1,0,0
2024-06-26,1194.23,1356.82,152.1,0.9711,0.0,0,49.21011058451816,0.548,26,2,1177.88,1237.87,1223.6499999999999,1,0,0,1,0,0
2024-06-27,1134.04,1169.52,133.41,0.9582,-2.0,0,55.86097946287519,0.549,27,3,1194.23,1237.47,1168.7166666666665,1,0,0,1,0,0
2024-06-28,1326.81,1536.06,157.56,0.9834,10.0,0,63.44391785150081,0.549,28,4,1134.04,1180.68,1218.36,1,1,0,1,0,0
2024-06-29,1158.57,1343.58,139.76,0.9708,4.0,1,60.94786729857819,0.549,29,5,1326.81,1240.73,1206.4733333333334,1,1,0,1,0,0
2024-06-30,1131.41,1131.41,152.61,0.999,-3.0,1,53.47551342812007,0.55,30,6,1158.57,1080.57,1205.5966666666666,1,0,0,1,0,0
