timestamp,region_name,service_category,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index
2024-04-11,india-south,compute,616.3,679.75,53.93,0.9804999999999999,9.0,0,58.89415481832543,0.528
2025-07-20,india-south,compute,801.5,831.64,65.25,0.9632,-7.0,1,52.65402843601895,0.655
2025-10-06,india-west,compute,,920.8,66.55,0.99,-2.0,0,53.112164296998415,0.676
2025-02-13,us-east,compute,1379.57,1587.63,169.12,0.9729000000000001,6.0,0,61.62717219589258,0.612
2024-09-26,india-west,compute,624.94,657.65,49.84,1.0,-1.0,0,55.87677725118483,0.574
2025-10-04,us-east,compute,1009.07,1248.57,122.38,0.9759,7.0,1,53.88625592417061,0.676
2025-11-18,india-south,compute,931.24,949.04,77.73,0.9954999999999999,15.0,0,53.79146919431278,0.688
2024-02-16,us-east,compute,1092.38,1171.71,125.03,0.9897,-2.0,0,47.551342812006325,0.513
2024-12-18,us-east,compute,1040.37,1047.98,133.41,,0.0,0,51.374407582938396,0.596
2025-10-23,india-west,storage,650.29,808.36,54.35,0.9451,18.0,0,50.078988941548175,0.681
2024-04-23,us-west,storage,755.67,780.66,91.56,0.9941,8.0,0,63.85466034755134,0.531
2025-01-30,us-west,storage,728.31,846.15,93.64,0.9623,7.0,0,55.97156398104266,0.608
2024-12-19,us-east,compute,1298.48,1437.4,150.76,,-5.0,0,45.63981042654027,0.597
2025-11-24,us-west,storage,849.79,1040.63,97.63,1.0,-8.0,0,50.347551342812004,0.69
2024-05-26,india-south,storage,635.02,710.5,54.84,1.0,24.0,1,55.229067930489734,0.54
2024-07-27,us-west,storage,758.64,786.23,98.86,0.9688,3.0,1,59.30489731437599,0.557
2024-09-24,us-west,compute,,1427.03,147.92,0.9939,12.0,0,47.030015797788316,0.573
2025-09-11,India South,storage,868.13,1011.12,112.79,0.9598,-10.0,0,61.01105845181675,0.669
2025-03-15,india-south,storage,599.86,,48.94,1.0,15.0,1,67.10900473933648,0.62
2024-09-29,india-west,compute,587.7,574.7,50.33,0.9553,11.0,1,52.148499210110586,0.574
2025-04-29,india-south,compute,874.9,,69.8,0.9573,-12.0,0,57.424960505529235,0.632
2025-07-05,india-south,compute,786.93,919.01,68.85,1.0,-1.0,1,50.8214849921011,0.651
2025-08-03,us-east,compute,1171.07,1323.38,144.33,0.9737,6.0,1,55.308056872037916,0.659
2024-01-17,india-south,compute,745.59,887.5,64.85,1.0,-4.0,0,64.58135860979465,0.504
2024-10-06,us-east,storage,1862.41,,213.6,0.9831,4.0,1,51.800947867298575,0.576
2024-12-24,us-west,compute,1337.57,1396.12,174.42,0.9799,10.0,0,63.66508688783569,0.598
2024-01-30,us-west,storage,738.25,719.97,86.57,1.0,1.0,0,51.34281200631911,0.508
2024-03-15,us-east,compute,1236.6,1362.94,141.9,0.9828,9.0,0,61.0742496050553,0.52
2024-09-26,india-west,storage,497.12,500.85,38.3,0.9921,,0,58.988941548183256,0.574
2024-08-24,india-west,storage,457.64,566.34,,0.9876,-9.0,1,71.31121642969984,0.565
2024-08-16,us-east,storage,758.69,757.78,96.52,1.0,16.0,0,51.18483412322275,0.562
2025-11-19,india-west,compute,573.47,655.59,46.59,0.9823999999999999,-12.0,0,49.46287519747235,0.688
2025-12-23,us-east,storage,913.02,929.48,111.58,0.9809,12.0,0,43.06477093206951,0.698
2024-12-31,us-east,compute,1287.76,,168.1,1.0,-10.0,0,60.78988941548183,0.6
2025-08-28,india-west,storage,468.69,457.32,36.79,0.9581999999999999,6.0,0,54.21800947867299,0.666
2025-02-26,us-east,storage,860.19,955.88,98.82,0.9649,8.0,0,63.04897314375989,0.615
2025-02-23,us-west,storage,640.69,744.22,82.49,0.9697,-5.0,1,56.01895734597157,0.615
2024-10-17,us-west,compute,1102.26,1166.78,129.36,0.9943000000000001,-13.0,0,48.1516587677725,0.579
2025-06-25,us-east,storage,929.64,1027.98,120.34,0.9978,2.0,0,64.51816745655609,0.648
2024-09-07,india-south,compute,733.71,,60.9,0.9892,7.0,1,54.97630331753554,0.568
2025-11-07,us-west,storage,739.99,855.23,89.44,0.9839,2.0,0,57.50394944707742,0.685
2025-08-02,us-east,compute,1130.21,1402.43,129.63,0.9832,21.0,1,51.67456556082149,0.658
2024-05-09,US-EAST,storage,855.99,887.25,112.39,0.9492,-9.0,0,63.85466034755134,0.535
2025-01-27,us-east,compute,1318.87,1446.53,162.52,0.9734,-11.0,0,55.576619273301745,0.607
2024-02-06,us-west,storage,705.79,738.8,85.85,0.9848,2.0,0,68.89415481832543,0.51
2024-05-30,india-south,storage,550.3,523.96,43.58,0.9852,12.0,0,58.43601895734598,0.541
2024-12-17,us-east,compute,1242.97,1440.73,154.23,0.9540000000000001,-13.0,0,49.178515007898895,0.596
2024-07-02,India South,compute,796.94,925.35,68.44,0.9929000000000001,-14.0,0,57.89889415481832,0.55
2024-10-14,india-west,compute,645.21,758.01,49.66,0.9840000000000001,24.0,0,49.020537124802516,0.579
2024-01-06,india-west,storage,471.84,555.51,37.05,0.9671,15.0,1,60.61611374407583,0.501
2024-09-25,india-west,compute,751.92,820.42,62.26,0.9729000000000001,1.0,0,50.94786729857819,0.573
2025-09-16,us-west,storage,801.86,853.92,92.88,1.0,12.0,0,48.609794628751985,0.671
2024-12-26,us-east,storage,763.97,942.08,87.15,1.0,7.0,0,50.22116903633491,0.598
2024-06-18,india-south,compute,723.96,800.19,58.72,1.0,0.0,0,60.236966824644554,0.546
2025-04-27,india-west,storage,314.33,,26.08,,-7.0,1,56.17693522906792,0.632
2025-06-14,india-south,storage,480.58,556.5,39.57,,1.0,1,49.47867298578199,0.645
2024-04-19,us-east,compute,1132.29,1187.84,144.5,0.9511,5.0,0,52.3696682464455,0.53
2025-09-27,india-west,compute,690.24,773.76,59.19,1.0,,1,66.93522906793049,0.674
2025-04-22,india-south,storage,527.68,589.79,41.46,0.9843999999999999,36.0,0,57.91469194312798,0.631
2024-10-28,us-west,storage,724.09,855.79,91.88,1.0,8.0,0,54.170616113744074,0.582
2024-09-08,india-west,storage,563.78,543.47,45.08,0.8998999999999999,6.0,1,52.24328593996841,0.569
2025-07-06,india-west,compute,709.22,883.33,54.46,0.956,18.0,1,55.086887835703,0.651
2025-12-20,us-east,storage,823.32,793.6,102.0,0.9956,4.0,1,60.726698262243275,0.697
2024-03-03,india-south,storage,284.38,354.88,,0.9693,12.0,1,61.10584518167457,0.517
2024-07-07,india-south,compute,769.22,889.93,,0.9811,6.0,1,43.30173775671407,0.551
2025-09-08,india-south,storage,734.82,,60.52,0.9923000000000001,1.0,0,66.41390205371249,0.669
2025-05-20,india-south,compute,854.35,963.96,,,7.0,0,59.020537124802516,0.638
2024-07-19,us-west,compute,1228.11,,160.04,0.977,9.0,0,70.53712480252764,0.555
2025-12-30,us-east,storage,971.4,1061.18,112.66,0.9484999999999999,8.0,0,62.76461295418642,0.699
2025-07-09,india-west,compute,780.01,807.72,59.75,0.96,4.0,0,55.355450236966824,0.652
2025-06-03,us-east,storage,,1004.1,120.74,0.9889,13.0,0,66.60347551342814,0.642
2024-10-03,india-south,storage,416.17,453.25,35.38,0.9582999999999999,1.0,0,47.66192733017377,0.576
2024-06-07,india-west,storage,628.64,688.16,50.8,0.9665,,0,60.0,0.543
2024-11-23,us-east,storage,690.94,711.33,87.13,0.9918,11.0,1,62.27488151658767,0.589
2025-04-01,india-west,compute,789.1,890.62,65.07,0.9819,2.0,0,60.584518167456565,0.625
2024-10-05,india-west,compute,732.17,783.73,58.17,0.8802,-4.0,1,50.11058451816744,0.576
2024-06-26,india-south,storage,601.91,726.32,47.71,1.0,-1.0,0,53.64928909952607,0.548
2024-01-18,us-east,compute,1246.06,1213.09,142.62,0.9645999999999999,21.0,0,52.25908372827803,0.505
2025-04-22,us-east,storage,997.41,973.88,129.75,0.9486,-4.0,0,63.06477093206951,0.631
2024-03-08,us-east,compute,1151.83,1332.48,147.91,,0.0,0,50.11058451816744,0.518
2025-08-21,us-west,compute,1175.3,1361.01,151.71,0.9822,9.0,0,47.33017377567141,0.664
2025-12-04,india-west,compute,742.1,914.89,57.66,1.0,19.0,0,49.004739336492904,0.692
2024-08-12,india-west,storage,523.63,499.08,44.05,0.9681000000000001,13.0,0,63.222748815165886,0.561
2024-05-18,india-south,storage,541.81,533.6,41.5,0.9639,12.0,1,58.72037914691943,0.538
2025-08-13,india-west,storage,471.59,587.68,40.51,0.9752,-8.0,0,61.56398104265402,0.661
2025-05-27,us-west,compute,1250.95,1243.54,150.31,1.0,11.0,0,52.49605055292259,0.64
2025-07-30,us-west,storage,613.21,732.47,73.7,,-1.0,0,51.2006319115324,0.658
2024-08-08,india-south,storage,515.05,592.73,44.58,0.9812000000000001,-5.0,0,67.25118483412322,0.56
2025-10-04,india-south,compute,678.14,784.03,53.43,0.94,13.0,1,47.59873617693523,0.676
2024-10-13,india-west,storage,575.37,552.19,43.93,0.8974,1.0,1,57.88309636650868,0.578
2024-11-07,us-west,storage,766.84,920.25,95.48,0.971,-2.0,0,58.12006319115324,0.585
2024-09-14,india-south,compute,867.5,1018.18,69.35,1.0,5.0,1,54.96050552922591,0.57
2024-04-07,india-west,storage,477.68,533.19,39.79,0.9809,,1,63.96524486571881,0.527
2025-01-28,us-east,compute,1270.43,1379.88,157.19,0.9786,16.0,0,58.309636650868896,0.608
2025-03-27,us-west,storage,774.73,894.23,94.01,0.9390999999999999,19.0,0,45.49763033175354,0.623
2024-05-19,US-EAST,storage,414.0,451.89,32.76,0.9815,6.0,1,50.03159557661927,0.538
2024-06-21,india-west,storage,486.62,529.53,37.72,0.9841,-9.0,0,47.99368088467615,0.547
2024-01-22,india-south,storage,577.95,707.06,44.43,0.9638,13.0,0,53.69668246445498,0.506
2025-10-15,us-east,storage,800.74,878.67,,0.9754,,0,45.860979462875186,0.679
2025-03-12,us-east,compute,1265.35,1276.03,162.84,0.9787,19.0,0,57.298578199052145,0.619
2024-03-27,india-west,compute,717.87,762.24,59.48,0.9732999999999999,-17.0,0,67.74091627172197,0.524
2024-08-09,india-south,compute,974.25,943.2,75.43,0.9638,1.0,0,51.4691943127962,0.56
2025-01-21,india-south,compute,,1302.6,84.92,1.0,17.0,0,55.10268562401264,0.606
2025-10-19,india-south,storage,525.64,536.62,44.57,1.0,3.0,1,55.79778830963666,0.68
2025-07-23,us-west,compute,1212.68,1215.77,,1.0,0.0,0,62.18009478672985,0.656
2024-08-10,india-west,storage,468.14,460.45,40.01,0.9878,-1.0,1,60.55292259083727,0.561
2025-02-22,india-south,compute,850.81,842.73,65.81,0.9727,9.0,1,58.372827804107416,0.614
2025-10-12,us-west,compute,1079.41,1205.04,136.24,0.9814,-10.0,1,55.576619273301745,0.678
2025-03-12,us-east,compute,1265.35,1276.03,162.84,0.9787,19.0,0,57.298578199052145,0.619
2024-10-30,india-west,compute,678.28,,57.6,0.9643,4.0,0,57.31437598736177,0.583
2024-09-20,us-east,storage,885.37,1056.73,106.38,,2.0,0,57.34597156398103,0.572
2025-10-26,us-west,storage,621.82,665.29,78.97,0.9686,-18.0,1,54.739336492891,0.682
2024-12-29,india-west,compute,652.88,642.66,,1.0,-14.0,1,48.65718799368087,0.599
2025-10-04,us-west,compute,1149.3,1091.9,149.66,0.973,0.0,1,61.27962085308057,0.676
2025-01-07,india-south,compute,795.77,916.96,65.24,0.9676,-6.0,0,53.82306477093208,0.602
2024-03-05,india-west,compute,823.05,987.73,71.08,0.9726,0.0,0,55.59241706161136,0.518
2024-08-16,india-west,storage,556.43,605.49,44.12,0.9998999999999999,-4.0,0,63.72827804107425,0.562
2025-07-22,india-west,compute,866.72,1055.74,75.13,0.9761,14.0,0,55.41864139020536,0.655
2024-07-05,us-east,compute,1313.71,1588.14,170.72,0.9926,-3.0,0,58.54660347551342,0.551
2024-06-13,india-west,compute,678.84,691.31,56.59,0.996,-1.0,0,63.28593996840442,0.545
2024-04-25,india-south,compute,817.44,978.32,70.19,0.9603,-4.0,0,51.232227488151665,0.531
2025-05-01,india-south,compute,893.83,874.43,,1.0,-7.0,0,60.90047393364928,0.633
2025-08-08,us-east,storage,988.16,1190.5,121.19,0.9732,14.0,0,63.68088467614534,0.66
2024-02-16,india-west,compute,831.58,809.33,72.33,0.9669,1.0,0,62.685624012638236,0.513
2025-04-10,us-west,compute,1202.12,1481.42,150.26,1.0,11.0,0,52.18009478672985,0.627
2025-02-24,india-south,compute,925.1,1051.37,74.6,0.9251999999999999,26.0,0,58.309636650868896,0.615
2024-03-24,us-west,compute,974.7,1144.15,112.0,0.9752,8.0,1,61.248025276461306,0.523
2025-10-17,us-west,storage,892.74,1096.29,108.4,0.9747,6.0,0,66.24012638230647,0.679
2025-01-20,us-east,compute,1238.56,1244.84,146.83,0.9457,-8.0,0,50.078988941548175,0.605
2024-10-05,us-east,storage,643.47,655.37,74.03,0.9751000000000001,-13.0,1,66.303317535545,0.576
2025-04-15,india-south,compute,768.14,949.7,59.57,0.9884000000000001,9.0,0,56.17693522906792,0.629
2024-08-08,us-west,compute,1088.83,1041.24,133.43,0.9767,11.0,0,55.481832543443915,0.56
2025-07-13,us-west,compute,1199.7,1288.71,143.97,0.9405,12.0,1,67.77251184834124,0.653
2024-02-29,us-west,compute,1202.09,1354.0,155.26,0.9917,-11.0,0,56.52448657187993,0.516
2025-07-09,us-west,compute,1265.14,1539.08,157.28,,8.0,0,58.8309636650869,0.652
2024-08-06,us-west,storage,652.29,701.72,77.78,0.9783,18.0,0,51.4691943127962,0.56
2025-02-02,india-west,compute,550.41,655.97,44.62,1.0,-4.0,1,54.770932069510266,0.609
2025-10-19,us-east,storage,805.45,833.21,104.01,0.9775,0.0,1,49.652448657187996,0.68
2024-04-27,us-west,storage,756.57,800.79,93.67,0.9323999999999999,2.0,1,58.65718799368089,0.532
2025-03-21,india-west,storage,471.96,452.05,39.79,1.0,7.0,0,56.93522906793049,0.622
2025-04-05,us-west,compute,1020.45,1041.46,119.55,0.9632,14.0,1,46.99842022116903,0.626
2024-09-11,us-east,compute,1259.35,1569.23,160.67,0.985,-11.0,0,58.19905213270142,0.569
2024-08-20,US-EAST,storage,731.96,763.28,93.02,0.9742000000000001,3.0,0,58.515007898894154,0.563
2025-09-23,us-west,storage,701.46,837.97,83.72,0.9781,-7.0,0,53.30173775671406,0.673
2024-02-14,us-west,compute,983.24,1070.52,119.5,0.9675,17.0,0,55.829383886255926,0.512
2025-05-15,india-south,storage,558.96,637.48,47.11,0.9889,18.0,0,51.15323854660348,0.637
2024-03-28,us-east,storage,785.3,952.88,,0.9914000000000001,10.0,0,56.96682464454976,0.524
2024-10-28,us-east,storage,,972.59,104.08,1.0,10.0,0,46.6350710900474,0.582
2025-03-19,us-west,compute,1210.8,1504.18,157.61,0.9826999999999999,4.0,0,65.08688783570301,0.621
2024-06-16,us-east,compute,1181.14,1252.64,153.69,1.0,11.0,1,57.424960505529235,0.546
2024-11-09,india-south,compute,683.6,824.7,56.7,0.9934000000000001,0.0,1,53.83886255924169,0.586
2024-02-08,india-south,compute,780.33,943.87,60.0,,-6.0,0,58.24644549763033,0.51
2024-01-12,us-west,compute,1208.08,1202.31,143.78,0.9789,4.0,0,53.90205371248025,0.503
2025-01-11,us-east,storage,811.21,820.58,99.59,0.9815,15.0,1,55.355450236966824,0.603
2025-10-04,india-west,storage,,419.52,34.64,0.9620000000000001,4.0,1,48.05687203791469,0.676
2025-12-19,india-west,compute,746.8,783.45,64.87,,-1.0,0,61.15323854660349,0.696
2024-08-18,india-south,compute,748.1,857.77,61.28,0.9782,19.0,1,50.69510268562401,0.563
2025-11-05,us-west,compute,1146.04,1124.68,145.7,0.9652,7.0,0,47.97788309636651,0.684
2024-12-07,india-west,storage,368.66,460.51,,0.9740000000000001,-1.0,1,56.44549763033176,0.593
2025-11-05,india-south,storage,614.34,594.26,47.26,1.0,3.0,0,48.43601895734598,0.684
2025-09-02,india-south,storage,639.44,774.6,53.19,0.9779000000000001,16.0,0,58.767772511848335,0.667
2025-02-03,us-east,storage,594.44,,72.27,0.982,9.0,0,55.339652448657176,0.609
2024-04-03,india-south,compute,947.47,1152.96,79.02,0.9748,3.0,0,60.09478672985783,0.525
2024-11-06,india-south,compute,850.73,895.03,70.2,1.0,10.0,0,58.6255924170616,0.585
2025-10-10,us-west,storage,800.51,949.31,102.73,0.9396,-6.0,0,56.47709320695102,0.677
2024-12-20,india-south,storage,727.97,735.3,57.53,1.0,,0,65.95576619273302,0.597
2024-03-06,india-south,compute,879.23,885.99,67.74,0.9531000000000001,,0,71.48499210110585,0.518
2024-12-12,us-east,compute,1214.5,1251.44,156.19,0.9812000000000001,-1.0,0,62.069510268562404,0.595
2024-12-26,us-west,storage,807.99,906.96,102.01,0.9558,-9.0,0,65.48183254344391,0.598
2024-10-11,india-west,storage,480.47,488.35,39.35,0.888,8.0,0,56.71406003159558,0.578
2025-08-02,india-west,compute,636.05,668.61,50.21,0.9838,5.0,1,58.94154818325434,0.658
2025-04-04,india-west,compute,776.64,944.15,64.97,0.8731,17.0,0,43.60189573459716,0.626
2025-12-06,US-EAST,compute,1203.77,1495.73,158.08,,2.0,1,59.526066350710906,0.693
2025-07-30,us-east,storage,878.95,965.27,101.07,0.9812000000000001,24.0,0,50.41074249605056,0.658
2024-12-29,us-east,storage,614.02,719.54,74.71,0.9551999999999999,-6.0,1,55.24486571879936,0.599
2025-12-17,india-south,compute,,800.25,61.5,0.9934999999999999,8.0,0,51.8167456556082,0.696
2025-05-15,us-east,compute,1383.4,1658.8,168.15,0.9676,-3.0,0,59.22590837282782,0.637
2025-01-07,india-south,storage,453.36,495.52,35.03,,8.0,0,56.03475513428119,0.602
2024-07-17,us-west,storage,685.84,755.56,86.76,0.9858,2.0,0,57.59873617693523,0.554
2025-03-02,us-east,storage,886.83,1016.69,104.74,0.9614,-6.0,1,54.913112164297004,0.617
2024-09-20,india-west,storage,292.74,304.88,25.03,1.0,8.0,0,54.61295418641391,0.572
2024-01-07,india-west,storage,276.85,,,0.9736,,1,53.39652448657186,0.502
2024-02-04,india-south,compute,657.48,679.14,56.55,0.9869,-5.0,1,56.42969984202211,0.509
2025-05-08,india-south,compute,898.16,1085.47,74.9,0.9525,-5.0,0,50.80568720379148,0.635
2025-05-05,us-west,storage,766.77,944.4,101.09,0.9434,7.0,0,59.14691943127961,0.634
2024-09-28,india-west,compute,677.89,835.35,59.42,0.9895999999999999,4.0,1,53.57030015797789,0.574
2025-09-28,india-south,compute,880.85,955.39,70.87,0.9847,7.0,1,63.28593996840442,0.674
2025-06-06,us-east,compute,1299.44,1445.9,166.11,0.9719,5.0,0,66.39810426540285,0.643
2025-05-09,india-west,compute,824.31,802.58,68.7,0.9665,10.0,0,64.39178515007899,0.635
2024-09-23,us-east,compute,,1377.47,155.0,0.9428,13.0,0,48.98894154818325,0.573
2024-06-14,india-south,storage,619.97,,53.89,0.9619,-2.0,0,59.478672985782,0.545
2025-10-18,india-west,compute,650.77,771.36,56.1,,15.0,1,48.24644549763033,0.679
2025-07-03,india-south,compute,866.06,928.69,69.09,0.9937,2.0,0,55.15007898894156,0.65
2025-07-29,us-east,storage,787.8,764.2,103.17,0.9623999999999999,-9.0,0,54.739336492891,0.657
2024-06-20,india-west,storage,463.47,499.34,38.94,0.9401,0.0,0,62.432859399684055,0.547
2024-11-25,india-west,compute,744.79,736.12,64.61,0.9642000000000001,3.0,0,62.76461295418642,0.59
2025-05-21,us-west,storage,822.47,901.22,103.23,0.9702,2.0,0,63.80726698262243,0.638
2024-04-01,india-west,storage,477.87,511.57,40.45,0.9981,30.0,0,59.415481832543435,0.525
2025-04-26,us-east,compute,1238.47,1303.08,147.9,0.9787,32.0,1,67.6303317535545,0.632
2024-12-03,us-east,storage,577.65,615.03,70.46,0.9506,-8.0,0,51.84834123222749,0.592
2025-05-02,india-south,storage,535.45,576.6,46.19,0.9921,10.0,0,43.98104265402843,0.633
2025-10-27,india-west,compute,955.81,1061.53,,0.9779000000000001,,0,70.33175355450238,0.682
2025-02-02,india-south,storage,529.35,656.1,46.58,0.9968,12.0,1,52.63823064770932,0.609
2024-05-13,india-south,compute,,932.11,69.85,0.9731000000000001,17.0,0,59.77883096366509,0.536
2024-03-07,us-east,storage,,807.52,86.32,0.9625,5.0,0,56.42969984202211,0.518
2025-06-02,us-east,storage,,924.55,95.76,0.9998999999999999,14.0,0,51.57977883096366,0.642
2024-10-11,us-west,compute,1010.1,1257.04,126.51,0.9317,5.0,0,50.63191153238545,0.578
2025-09-07,india-west,compute,565.25,613.09,47.95,0.9928,-2.0,1,58.07266982622433,0.668
2024-03-08,us-west,compute,1138.79,,140.31,0.9618000000000001,11.0,0,56.30331753554502,0.518
2024-06-13,india-west,storage,543.8,536.79,45.6,,-8.0,0,48.73617693522907,0.545
2024-12-19,us-west,storage,542.41,614.43,67.79,0.9969,0.0,0,51.18483412322275,0.597
2024-12-06,us-west,storage,552.14,668.26,65.77,0.9933,16.0,0,54.66034755134282,0.593
2024-02-20,india-south,storage,604.58,606.26,49.32,1.0,21.0,0,62.98578199052133,0.514
2024-01-13,us-east,compute,1212.2,1248.03,143.51,0.9784999999999999,8.0,1,61.642969984202225,0.503
2024-02-14,us-east,compute,1100.02,1164.61,136.9,0.9597,10.0,0,39.399684044233794,0.512
2025-06-21,india-west,storage,435.12,423.84,37.82,0.9523,3.0,1,45.62401263823065,0.647
2024-12-05,India South,compute,731.38,754.9,61.68,,-10.0,0,59.684044233807256,0.593
2025-01-11,us-west,storage,731.25,788.8,95.99,0.9806,15.0,1,58.67298578199052,0.603
2025-11-01,india-west,storage,506.29,580.7,41.37,0.9843999999999999,,1,68.43601895734598,0.683
2025-06-24,india-south,compute,865.98,926.93,75.22,0.9788,-4.0,0,61.34281200631911,0.648
2025-06-10,india-south,storage,619.74,,53.76,1.0,0.0,0,55.987361769352276,0.644
2025-03-02,us-east,compute,1285.11,1302.2,162.42,0.9736,-9.0,1,61.56398104265402,0.617
2025-09-10,India South,storage,863.03,873.35,113.45,0.9765999999999999,4.0,0,61.548183254344394,0.669
2024-07-11,us-east,storage,799.11,896.11,93.16,1.0,0.0,0,58.84676145339652,0.553
2025-05-11,us-west,compute,,1201.57,141.45,0.9895999999999999,10.0,1,48.98894154818325,0.636
2025-10-23,india-south,storage,721.55,687.19,57.08,0.9863,-2.0,0,65.40284360189574,0.681
2024-12-18,us-east,storage,886.18,873.11,105.04,0.983,12.0,0,59.19431279620852,0.596
2025-07-05,us-west,compute,1060.45,1196.01,135.69,1.0,22.0,1,52.93838862559242,0.651
2025-02-05,india-south,compute,953.25,1175.13,77.22,1.0,-5.0,0,51.390205371248015,0.61
2025-04-10,india-west,compute,741.95,728.07,63.05,1.0,-1.0,0,68.05687203791469,0.627
2025-07-01,us-west,storage,777.33,964.07,89.86,0.9655,4.0,0,59.3522906793049,0.65
2024-02-01,us-west,compute,1172.82,1218.63,136.92,0.9740000000000001,0.0,0,55.086887835703,0.508
2025-05-23,india-south,compute,1005.57,1180.95,80.85,1.0,11.0,0,48.84676145339652,0.639
2025-04-03,us-east,compute,1106.09,1139.9,143.24,0.9841,0.0,0,46.540284360189574,0.625
2025-03-09,us-west,compute,1080.49,1291.11,138.18,0.8632,-5.0,1,57.78830963665086,0.618
2024-02-19,us-west,compute,910.72,,116.8,0.9914000000000001,,0,56.240126382306485,0.513
2025-05-10,us-west,storage,695.87,667.66,84.76,0.9719,23.0,1,56.27172195892575,0.635
2025-12-29,india-west,compute,718.6,840.72,56.99,1.0,8.0,0,44.89731437598735,0.699
2025-10-05,india-south,compute,860.7,,73.62,0.9652,0.0,1,49.921011058451825,0.676
2024-08-29,us-east,storage,874.71,1027.74,114.09,0.9545999999999999,7.0,0,64.36018957345973,0.566
2025-05-11,us-west,storage,629.29,759.68,82.52,0.9814,-2.0,1,50.94786729857819,0.636
2024-07-17,us-east,compute,1361.38,1697.68,162.84,0.9679000000000001,2.0,0,62.7172195892575,0.554
2024-07-19,us-east,compute,1276.2,1316.38,149.87,0.9693999999999999,-5.0,0,54.739336492891,0.555
2024-11-15,india-south,storage,,596.23,47.26,0.9772,-3.0,0,68.65718799368089,0.587
2024-01-14,india-south,compute,664.85,,55.32,1.0,8.0,1,58.07266982622433,0.504
2025-02-17,india-west,storage,484.82,496.41,40.09,0.982,-9.0,0,67.85150078988941,0.613
2025-03-01,India South,compute,867.8,1012.13,70.34,0.9686,20.0,1,56.57187993680884,0.616
2024-01-31,us-east,storage,790.86,829.32,99.17,0.9775,4.0,0,58.878357030015806,0.508
2024-11-23,us-west,compute,,1060.5,108.98,0.9754999999999999,14.0,1,66.66666666666666,0.589
2025-06-04,us-east,storage,883.11,903.26,116.44,,,0,51.83254344391784,0.642
2025-10-22,us-west,compute,1315.83,1563.5,171.21,0.9662000000000001,9.0,0,55.987361769352276,0.681
2025-12-10,us-west,compute,1309.2,1374.91,167.33,0.9773999999999999,-10.0,0,54.34439178515008,0.694
2024-03-07,us-east,compute,1277.54,1228.85,156.69,0.9747,0.0,0,61.406003159557656,0.518
2024-01-16,us-west,storage,531.91,509.46,62.1,0.9669,6.0,0,60.600315955766185,0.504
2025-03-26,us-west,storage,858.41,,110.98,0.8368000000000001,7.0,0,53.14375987361768,0.623
2024-01-09,us-east,compute,1214.05,1398.15,155.05,0.9958,-4.0,0,58.59399684044234,0.502
2025-06-30,india-south,storage,612.93,669.11,53.86,0.9623,8.0,0,58.38862559241707,0.649
2025-03-12,india-south,compute,797.5,936.05,62.38,0.9598,-8.0,0,69.84202211690365,0.619
2024-10-31,india-west,compute,909.15,927.37,75.25,0.9984999999999999,0.0,0,61.21642969984202,0.583
2025-11-28,us-east,compute,1415.4,1460.52,165.68,1.0,3.0,0,62.685624012638236,0.691
2025-10-18,india-south,storage,528.33,551.27,45.71,1.0,0.0,1,54.739336492891,0.679
2025-02-05,us-east,storage,741.94,717.4,89.51,1.0,7.0,0,50.331753554502356,0.61
2025-09-21,india-south,compute,733.11,786.0,57.33,0.9467,-3.0,1,53.08056872037915,0.672
2025-03-13,us-west,storage,632.39,683.88,83.02,0.9984999999999999,-3.0,0,63.00157977883097,0.62
2025-01-09,india-west,compute,890.52,894.52,73.9,0.9773999999999999,2.0,0,65.30805687203792,0.602
2025-06-26,us-east,compute,1297.55,1395.02,153.27,0.9862000000000001,2.0,0,55.734597156398095,0.648
2024-07-02,india-west,storage,406.4,442.01,32.86,0.9668000000000001,-16.0,0,55.323854660347564,0.55
2025-07-03,us-west,storage,849.22,1012.64,105.25,0.9632999999999999,13.0,0,46.36650868878357,0.65
2025-04-15,india-south,storage,485.32,604.26,38.36,0.9802,0.0,0,40.90047393364928,0.629
2025-02-18,india-west,compute,679.88,732.16,57.39,0.9754999999999999,20.0,0,55.323854660347564,0.613
2024-05-22,us-west,storage,674.6,,86.94,1.0,2.0,0,59.478672985782,0.539
2024-08-24,india-south,storage,476.01,522.73,41.1,0.9654,7.0,1,64.80252764612956,0.565
2024-12-22,us-west,storage,667.92,829.47,77.16,0.983,-1.0,1,64.07582938388626,0.597
2025-08-01,us-east,storage,907.2,1054.73,105.62,0.9882,17.0,0,52.22748815165876,0.658
2024-11-25,us-west,compute,1211.64,1183.6,148.87,0.9782,2.0,0,57.077409162717224,0.59
2024-11-30,us-east,storage,685.63,733.69,84.95,1.0,16.0,1,48.29383886255924,0.591
2025-11-12,india-west,storage,,421.57,31.91,0.9845,19.0,0,59.49447077409164,0.686
2025-08-13,us-east,storage,860.46,933.69,108.11,0.978,2.0,0,61.57977883096367,0.661
2024-09-15,us-east,storage,,692.11,92.74,1.0,0.0,1,59.96840442338073,0.571
2025-10-14,india-south,storage,516.69,593.66,42.05,0.9732,3.0,0,53.69668246445498,0.678
